teamID,iocCode,name,rank,team,eventID,gameID,disciplineID
251,GDR,Athletics at the 1988 Summer Olympics - Men's Decathlon,2,Torsten Voss,184,36,684
252,GDR,Gymnastics at the 1972 Summer Olympics – Women's balance beam,3,Karin Janz,55,27,707
253,HUN,Wrestling at the 1968 Summer Olympics - Men's Greco-Roman Bantamweight,1,János Varga,291,26,454
254,JPN,Shooting at the 1992 Summer Olympics - Trap,2,Katsumi Watanabe,234,37,22
255,URS,Gymnastics at the 1972 Summer Olympics – Women's balance beam,1,Olga Korbut,55,27,707
256,USA,Swimming at the 1948 Summer Olympics - Men's 100 metre backstroke,1,Allen Stack,75,16,47
257,BUL,Wrestling at the 1988 Summer Olympics - Men's Greco-Roman Light Heavyweight,1,Atanas Komchev,185,36,517
258,USA,Canoeing at the 1936 Summer Olympics - Men's K-1 10000 metres,3,Ernest Riedel,204,14,160
259,FIN,Shooting at the 1960 Summer Olympics -Men's 25 metre rapid fire pistol,2,Pentti Linnosvuo,221,22,509
260,FRA,Athletics at the 1920 Summer Olympics - Men's 10000 metres,2,Joseph Guillemot,83,7,251
261,SWE,Diving at the 1924 Summer Olympics - Men's plain high diving,2,John Jansson,87,8,423
262,OOO,Football at the 2008 Summer Olympics - Women's tournament,,Hanna Ljungberg,177,46,299
263,USA,Fencing at the 2008 Summer Olympics - Women's team sabre,3,Rebecca Ward;Mariel Zagunis;Sada Jacobson,37,46,612
264,USA,Shooting at the 1920 Summer Olympics - Men's 50 metre small-bore rifle,2,Arthur Rothrock,36,7,358
265,IRI,Wrestling at the 1996 Summer Olympics - Men's Freestyle Light Heavyweight,1,Rasul Khadem Azghadi,303,40,562
266,ROU,Gymnastics at the 1976 Summer Olympics – Women's Uneven Bars,2,Teodora Ungureanu,54,30,257
267,SWE,Speed Skating at the 1972 Winter Olympics - Men's 1500m,3,Göran Claeson,130,28,359
268,AUS,Swimming at the 2008 Summer Olympics - Men's 4 x 200 metre freestyle relay,3,Nick Ffrost;Leith Brodie;Grant Hackett;Grant Brits;Kirk Palmer;Patrick Murphy,13,46,144
269,CUB,Athletics at the 2008 Summer Olympics - Women's DiscusThrow,2,Yarelis Barrios,269,46,196
270,SUI,Snowboarding at the 1998 Winter Olympics - Men's Halfpipe,1,Gian Simmen,296,41,743
271,UZB,Judo at the 1996 Summer Olympics - Men's Middleweight (86kg),2,Armen Bagdasarov,129,40,728
272,FIN,Athletics at the 1992 Summer Olympics - Men's javelin throw,2,Seppo Räty,23,37,603
273,THA,Weightlifting at the 2012 Summer Olympics – Women's 58 kg,2,Pimsiri Sirikaew,47,48,126
274,CHN,Diving at the 2008 Summer Olympics - Women's Synchronised 10m Platform,1,Wang Xin;Chen Ruolin,44,46,747
275,USA,Cycling at the 2008 Summer Olympics - Men's Individual Time Trial,3,Levi Leipheimer,40,46,25
276,GER,Bobsleigh at the 2002 winter Olympics - Four Man Bobsleigh,1,Kevin Kuske;Enrico Kühn;Carsten Embach;André Lange,289,43,384
277,OOO,Football at the 2008 Summer Olympics - Women's tournament,,Karolina Westberg,177,46,299
278,RUS,Swimming at the 2012 Summer Olympics – Women's 200 metre breaststroke,3,Yuliya Efimova,138,48,95
279,GER,Alpine Skiing at the 1994 Winter Olympics - Women's Giant Slalom,2,Martina Ertl,70,39,396
280,FIN,Athletics at the 1912 Summer Olympics - Men's 10000 metres,1,Hannes Kolehmainen,80,6,251
281,ARM,Boxing at the 2008 Summer Olympics - Lightweight,3,Hrachik Javakhyan,3,46,97
282,SWE,Cross-Country Skiing at the 1936 Winter Olympics - Men's 18 km,1,Erik August Larsson,265,15,544
283,POL,Wrestling at the 1996 Summer Olympics - Men's Greco-Roman Welterweight,3,Józef Tracz,267,40,495
284,USA,Athletics at the 1988 Summer Olympics - Women's heptathlon,1,Jackie Joyner-Kersee,41,36,248
285,ROU,Gymnastics at the 1984 Summer Olympics – Women's vault,3,Lavinia Agache,136,33,150
286,USA,Weightlifting at the 1932 Summer Olympics - Men's Featherweight 60 kg,3,Anthony Terlazzo,293,13,591
287,JPN,Fencing at the 2008 Summer Olympics - Men's Foil; Individual,2,Yuki Ota,27,46,96
288,CAN,Swimming at the 2008 Summer Olympics - Men's 1500 metre freestyle,3,Ryan Cochrane,297,46,704
289,CUB,Fencing at the 1904 Summer Olympics - Men's singlestick,1,Albertson Van Zo Post,86,3,408
290,NED,Cycling at the 1952 Summer Olympics - Men's sprint,,Johan Hijzelendoorn,90,18,264
291,SWE,Wrestling at the 1952 Summer Olympics - Men's Freestyle Light Heavyweight,1,Viking Palm,115,18,32
292,SWE,Handball at the 1992 Summer Olympics - Men's tournament,2,Magnus Andersson,122,37,689
293,GER,Judo at the 1996 Summer Olympics - Men's Middleweight (86kg),3,Marko Spittka,129,40,728
294,USA,Wrestling at the 1992 Summer Olympics - Men's freestyle Flyweight,2,Zeke Jones,197,37,374
295,FRA,Biathlon at the 2006 Winter Olympics – Men's pursuit,1,Vincent Defrasne,168,45,278
296,KOR,Volleyball at the 1988 Summer Olympics - Women's volleyball,,,268,36,103
297,POL,Athletics at the 1972 Summer Olympics - Shot Put Men,1,W?adys?aw Komar,134,27,660
298,POL,Ski jumping at the 2002 Winter Olympics - Normal Hill,3,Adam Ma?ysz,94,43,566
299,ROU,Rowing at the 1980 Summer Olympics - Women's Single Sculls,1,Sanda Toma,142,32,124
300,URS,Shooting at the 1972 Summer Olympics - Men's Skeet,2,Yevgeni Petrov,64,27,164
301,ROU,Fencing at the 2012 Summer Olympics - Men's team sabre,2,Rare? Dumitrescu;Florin Zalomir;Tiberiu Dolniceanu;Alexandru Siriteanu,49,48,271
302,ROU,Rowing at the 2000 Summer Olympics - Women's Single Sculls,1,Sanda Toma,279,42,124
303,GBR,Judo at the 1980 Summer Olympics - Men's Lightweight (71kg),2,Neil Adams,222,32,625
304,USA,Fencing at the 1904 Summer Olympics - Men's singlestick,3,William Grebe,86,3,408
305,URS,Wrestling at the 1980 Summer Olympics - Men's Greco-Roman Welterweight,2,Anatoli Bykov,232,32,495
306,USA,Wrestling at the 1976 Summer Olympics - Men's freestyle Lightweight,2,Lloyd Keaser,254,30,218
307,GER,Canoeing at the 1936 Summer Olympics - Men's K-1 10000 metres,1,Ernst Krebs,204,14,160
308,ROU,Athletics at the 1968 Summer Olympics - Women's Long Jump,1,Viorica Viscopoleanu,71,26,128
309,UTA,Shooting at the 1992 Summer Olympics - Men's 50 metre rifle; three positions,1,Gratchia Gratsian Hrachya Petikyan,256,37,697
310,GDR,Wrestling at the 1980 Summer Olympics - Men's freestyle Light Heavyweight,2,Uwe Neupert,250,32,562
311,FRA,Gymnastics at the 1912 Summer Olympics - Men's artistic individual all-around,2,Louis Ségura,16,6,584
312,ESP,Swimming at the 1992 Summer Olympics - Men's 200 metre backstroke,1,Martin López-Zubero,320,37,319
313,CAN,Figure Skating at the 1988 Winter Olympics -Women's Singles,2,Elizabeth Manley,113,35,61
314,CAN,Figure Skating at the 1988 Winter Olympics -Women's Singles,2,Elizabeth Manley,114,35,191
315,BUL,Canoeing at the 1992 Summer Olympics - Men's C-1 1000 metres,1,Nikolay Bukhalov,292,37,259
316,AUS,Swimming at the 1964 Summer Olympics – Men's 1500 metre freestyle,1,Bob Windle,157,24,704
317,URS,Wrestling at the 1956 Summer Olympics - Men's Freestyle Bantamweight,3,Mikhail Shakhov,133,20,532
318,NZL,Athletics at the 1956 Summer Olympics - Men's 50 km walk,1,Norman Read,18,20,170
319,BEL,Fencing at the 1924 Summer Olympics – Men's foil,3,Maurice E. van Damme,143,8,96
320,CUB,Judo at the 2008 Summer Olympics – Women's 78 kg,2,Yalennis Castillo,198,46,39
321,AUS,Swimming at the 2008 Summer Olympics - Men's 200 metre breaststroke,2,Brenton Rickard,196,46,4
322,GBR,Cycling at the 2008 Summer Olympics - Men's individual pursuit,1,Bradley Wiggins,25,46,190
323,BUL,Shooting at the 1964 summer Olympics - Men's 50 metre rifle; three positions,2,Velichko Khristov,51,24,697
324,GER,Biathlon at the 1994 Winter Olympics - Men's 20km Individual,3,Sven Fischer,141,39,295
325,USA,Swimming at the 1972 Summer Olympics - Men's 100 metre breaststroke,3,John Hencken,272,27,142
326,UTA,Gymnastics at the 1992 Summer Olympics – Women's Vault,3,Tatyana Lysenko,63,37,150
327,GER,Wrestling at the 1928 Summer Olympics - Men's Greco-Roman Lightweight,2,Eduard Sperling,105,11,525
328,FIN,Wrestling at the 1952 Summer Olympics - Men's Greco-Roman Light Heavyweight,1,Kelpo Gröndahl,59,18,355
329,NED,Athletics at the 1984 Summer Olympics - Women's Discus Throw,1,Ria Stalman,1,33,196
330,RUS,Athletics at the 2008 Summer Olympics - Women's heptathlon,3,Tatyana Chernova,260,46,248
331,HUN,Fencing at the 1980 Summer Olympics - Women's Foil; Individual,2,Magda Maros,304,32,65
332,FRA,Wrestling at the 1936 Summer Olympics - Men's Freestyle Middleweight,1,Emile Poilvé,226,14,371
333,USA,Athletics at the 1956 Summer Olympics - Men's 400 metres,1,Charlie Jenkins,132,20,665
334,ROU,Gymnastics at the 1976 Summer Olympics – Women's Uneven Bars,1,Nadia Comaneci,54,30,257
335,GER,Fencing at the 1928 Summer Olympics - Women's Foil; Individual,3,Olga Oelkers,111,11,65
336,GER,Alpine skiing at the 1936 Winter Olympics - Men's combined,2,Gustav Lantschner,175,15,394
337,HUN,Canoeing at the 1976 Summer Olympics - Men's K-1 1000 metres,2,Géza Csapó,26,30,282
338,GBR,Athletics at the 1968 Summer Olympics - Men's 400 metre hurdles,3,John Sherwood,104,26,646
339,SRB,Taekwondo at the 2012 Summer Olympics – Women's +67 kg,1,Milica Mandi?,154,48,143
340,GBR,Judo at the 2012 Summer Olympics – Women's 78 kg,2,Gemma Gibbons,139,48,39
341,CHN,Rowing at the 2012 Summer Olympics – Women's lightweight double sculls,2,Huang Wenyi;Xu Dongxiang,230,48,755
342,OOO,Football at the 2008 Summer Olympics - Women's tournament,,Caroline Jönsson,177,46,299
343,CHN,Badminton at the 2008 Summer Olympics - Men's doubles,2,Cai Yun;Fu Haifeng,195,46,631
344,CAN,Triathlon at the 2000 Summer Olympics - Men's Triathlon,1,Simon Whitfield,199,42,125
345,GER,Cross-country skiing at the 2010 Winter Olympics – Men's team sprint,2,Axel Teichmann;Tim Tscharnke,274,47,390
346,ITA,Fencing at the 2012 Summer Olympics - Women's Foil; Individual,2,Arianna Errigo,295,48,65
347,GRE,Rowing at the 2012 Summer Olympics – Women's lightweight double sculls,3,Christina Giazitzidou;Alexandra Tsiavou,230,48,755
348,RUS,Shooting at the 2004 Summer Olympics - Men's 10 metre air pistol,3,Vladimir Isakov,66,44,104
349,KOR,Judo at the 2000 Summer Olympics - Women's 70 kg,3,Cho Min-Sun,326,42,589
350,RUS,Athletics at the 2000 Summer Olympics – Women's shot put,2,Larisa Peleshenko,68,42,554
351,USA,Alpine skiing at the 2006 Winter Olympics - Men's Combined,1,Ted Ligety,150,45,394
352,CHI,Tennis at the 2008 Summer Olympics - Men's Singles,2,Fernando González,300,46,766
353,SUI,Ski jumping at the 2002 Winter Olympics - Normal Hill,1,Simon Ammann,94,43,566
354,USA,Athletics at the 1904 Summer Olympics - Men's 800 metres,3,Emil Breitkreutz,21,3,414
355,URS,Swimming at the 1968 Summer Olympics - Women's 200 metre breaststroke,3,Galina Prozumenshchikova,275,26,95
356,FRA,Weightlifting at the 1928 Summer Olympics - Men's Light Heavyweight 75-82.5 kg,2,Louis Hostin,240,11,739
357,USA,Athletics at the 1936 Summer Olympics – Men's 110 metre hurdles,3,Frederick Pollard; Jr.,149,14,38
358,USA,Wrestling at the 1984 Summer Olympics - Men's Freestyle Light heavyweight,1,Ed Banach,249,33,562
359,URS,Athletics at the 1956 Summer Olympics - Women's Discus Throw,2,Irina Beglyakova,82,20,196
360,UTA,Gymnastics at the 1992 Summer Olympics – Women's Balance Beam,1,Tatyana Lysenko,219,37,707
361,AUT,Alpine Skiing at the 1960 Winter Olympics - Women's Downhill,3,Traudl Hecher,125,21,497
362,NOR,Cross Country Skiing at the 1992 Winter Olympics - Men's 15km Pursuit,1,Bjørn Dæhlie,62,38,457
363,RUS,Boxing at the 2008 Summer Olympics - Lightweight,1,Alexei Tichtchenko,3,46,97
364,USA,Athletics at the 1912 Summer Olympics - Men's 10000 metres,2,Lewis Tewanima,80,6,251
365,USA,Shooting at the 1920 Summer Olympics - Men's 50 metre small-bore rifle,1,Lawrence Nuesslein,36,7,358
366,FRA,Alpine skiing at the 1936 Winter Olympics - Men's combined,3,Émile Allais,175,15,394
367,USA,Swimming at the 2012 Summer Olympics – Men's 100 metre butterfly,1,Michael Phelps,93,48,652
368,GBR,Swimming at the 2008 Summer Olympics - Women's 400 metre freestyle,3,Joanne Jackson,6,46,649
369,UKR,Weightlifting at the 2008 Summer Olympics - Women's 69 kg,3,Natalya Davydova,325,46,718
370,USA,Swimming at the 2008 Summer Olympics - Men's 400 metre individual medley,3,Ryan Lochte,42,46,46
371,USA,Athletics at the 2004 Summer Olympics - Men's 110 metre hurdles,2,Terrence Trammell,247,44,38
372,JPN,Judo at the 2012 Summer Olympics – Men's 60 kg,2,Hiroaki Hiraoka,286,48,705
373,USA,Archery at the 1972 Summer Olympics – Women's individual,1,Doreen Wilber,98,27,487
374,CHN,Weightlifting at the 2004 Summer Olympics - Women's 58 kg,1,Yanqing Chen,91,44,126
375,RUS,Wrestling at the 2004 Summer Olympics - Women's Freestyle Heavyweight,2,Gouzel Maniourova,262,44,145
376,BLR,Athletics at the 2000 Summer Olympics – Women's shot put,1,Yanina Korolchik,68,42,554
377,TUN,Athletics at the 1968 Summer Olympics - Men's 5000 metres,1,Mohammed Gammoudi,311,26,505
378,USA,Wrestling at the 1992 Summer Olympics - Men's freestyle Light Heavyweight,3,Christopher Campbell,238,37,562
379,USA,Swimming at the 1968 Summer Olympics - Women's 200 metre breaststroke,1,Sharon Wichman,275,26,95
380,URS,Athletics at the 1972 Summer Olympics - Women's Discus Throw,1,Faina Melnik,53,27,196
381,SWE,Canoeing at the 1960 Summer Olympics - Men's K-1 1000 metres,3,Gert Fredriksson,200,22,282
382,PRK,Boxing at the 1992 Summer Olympics - Bantamweight,3,Li Gwang-Sik,165,37,326
383,CZE,Shooting at the 2008 Summer Olympics - Men's Trap,1,David Kostelecký,5,46,627
384,KOR,Archery at the 1984 Summer Oympics - Women's Individual,1,Seo Hyang-Soon,278,33,487
385,GBR,Athletics at the 1992 Summer Olympics - Men's javelin throw,3,Steve Backley,23,37,603
386,NOR,Cross Country Skiing at the 1998 Winter Olympics - Women's 5km,3,Bente Skari,310,41,375
387,GER,Cycling at the 1908 Summer Olympics - Men's team pursuit,2,Hermann Martens;Max Götze;Rudolf Katzer;Karl Neumer,153,5,645
388,UKR,Wrestling at the 1996 Summer Olympics - Men's Greco-Roman Light Heavyweight,1,Vyacheslav Oleynyk,242,40,517
389,USA,Athletics at the 2004 Summer Olympics - Men's 400 metres,2,Otis Harris,188,44,665
390,KOR,Speed skating at the 2010 Winter Olympics – Women's 500 metres,1,Lee Sang-Hwa,69,47,69
391,KOR,Wrestling at the 1976 Summer Olympics - Men's freestyle Flyweight,3,Hae-Sup Jeon,121,30,374
392,SUI,Alpine Skiing at the 1972 Winter Olympics - Men's Downhill,1,Bernhard Russi,140,28,411
393,SWE,Wrestling at the 1924 Summer Olympics - Men's Greco-Roman Light Heavyweight,1,Carl Westergren,305,8,674
394,FIN,Athletics at the 1924 Summer Olympics - Men's 5000 metres,2,Ville Ritola,236,8,505
395,USA,Swimming at the 1968 Summer Olympics – Men's 200 metre freestyle,2,Don Schollander,156,26,236
396,USA,Swimming at the 1920 Summer Olympics - Men's 400 metre freestyle,1,Norman Ross,191,7,6
397,SWE,Swimming at the 1980 Summer Olympics - Men's 100 metre butterfly,1,Pär Arvidsson,31,32,652
398,USA,Swimming at the 1924 Summer Olympics - Women's 400 metre freestyle,2,Helen Wainwright,10,8,649
399,URS,Wrestling at the 1960 Summer Olympics - Men's Freestyle Middleweight,2,Georgi Skhirtladze,144,22,31
400,TUR,Wrestling at the 1952 Summer Olympics - Men's Freestyle Light Heavyweight,3,Adil Atan,115,18,32
401,FIN,Wrestling at the 1988 Summer Olympics - Men's Greco-Roman Light Heavyweight,2,Harri Koskela,185,36,517
402,JPN,Weightlifting at the 1968 Summer Olympics - Men's Featherweight 56-60 kg,3,Yoshiyuki Miyake,128,26,575
403,USA,Speed skating at the 1948 Winter Olympics - Men's 500m,2,Robert Fitzgerald,193,17,219
404,USA,Speed skating at the 1948 Winter Olympics - Men's 500m,2,Robert Fitzgerald,194,17,769
405,FIN,Athletics at the 1924 Summer Olympics - Men's 5000 metres,1,Paavo Nurmi,236,8,505
406,NZL,Sailing at the 2008 Summer Olympics - Men's sailboard,1,Tom Ashley,231,46,303
407,AUS,Diving at the 2008 Summer Olympics - Women's Synchronised 10m Platform,2,Briony Cole;Melissa Wu,44,46,747
408,FIN,Speed Skating at the 1924 Winter Olympics - Men's 5000m,2,Julius Skutnabb,259,9,583
409,URS,Athletics at the 1956 Summer Olympics - Women's shot put,1,Tamara Tyshkevich,15,20,554
410,NED,Speed Skating at the 1972 Winter Olympics - Men's 1500m,1,Ard Schenk,130,28,359
411,MEX,Boxing at the 1976 Summer Olympics - Featherweight,3,Juan Paredes,61,30,387
412,JPN,Gymnastics at the 1968 Summer Olympics - Men's Floor Exercises,1,Sawao Kato,77,26,511
413,NZL,Athletics at the 2008 Summer Olympics - Men's 1500 metres,3,Nick Willis,263,46,311
414,GER,Cycling at the 1952 Summer Olympics - Men's sprint,3,Werner Potzernheim,90,18,264
415,FRA,Athletics at the 1900 Summer Olympics - Men's standing long jump,3,Emile Torcheboeuf,97,2,110
416,TCH,Gymnastics at the 1924 Summer Olympics – Men's rings,2,Robert Pražák,186,8,58
417,GBR,Athletics at the 1968 Summer Olympics - Women's Long Jump,2,Sheila Sherwood,71,26,128
418,ITA,Weightlifting at the 1920 Summer Olympics - Men's Heavyweight +82.5 kg,1,Filippo Bottino,11,7,48
419,USA,Shooting at the 1920 Summer Olympics - Men's 600 metre military rifle; prone,3,Lloyd Spooner,257,7,357
420,GBR,Cycling at the 1908 Summer Olympics - Men's team pursuit,1,Leonard Meredith;Clarence Kingsbury;Benjamin Jones;Ernest Payne,153,5,645
421,NZL,Cycling at the 2008 Summer Olympics - Men's individual pursuit,2,Hayden Roulston,25,46,190
422,JPN,Swimming at the 2012 Summer Olympics – Women's 200 metre breaststroke,2,Satomi Suzuki,138,48,95
423,GRE,Rowing at the 2008 Summer Olympics - Men's lightweight double sculls,2,Vasileios Polymeros;Dimitrios Mougios,301,46,263
424,OOO,Football at the 2008 Summer Olympics - Women's tournament,,Stina Segerström,177,46,299
425,URS,Athletics at the 1972 Summer Olympics - Men's High Jump,1,Jüri Tarmak,218,27,166
426,GER,Equestrian at the 1936 Summer Olympics - Dressage; Individual,2,Friedrich Gerhard,106,14,232
427,GDR,Gymnastics at the 1980 Summer Olympics – Men's pommel horse,3,Michael Nikolay,135,32,306
428,EGY,Weightlifting at the 1928 Summer Olympics - Men's Light Heavyweight 75-82.5 kg,1,El Sayed Nosseir,240,11,739
429,YUG,Wrestling at the 1984 Summer Olympics - Men's Greco-Roman Lightweight,1,Vlado Lisjak,252,33,455
430,NOR,Weightlifting at the 1972 Summer Olympics - Men's Light Heavyweight 75-82.5 kg,1,Leif Jenssen,95,27,739
431,CRO,Alpine skiing at the 2002 Winter Olympics – Women's combined,1,Janica Kosteli?,330,43,449
432,USA,Boxing at the 1952 Summer Olympics - Flyweight,1,Nate Brooks,312,18,451
433,HUN,Weightlifting at the 1972 Summer Olympics - Men's Light Heavyweight 75-82.5 kg,3,Gy Horvath,95,27,739
434,GBR,Athletics at the 1936 Summer Olympics – Men's 110 metre hurdles,2,Donald Finlay,149,14,38
435,CHN,Gymnastics at the 2008 Summer Olympics - Women's Vault,3,Cheng Fei,178,46,150
436,GBR,Judo at the 2000 Summer Olympics - Women's 70 kg,2,Kate Howey,326,42,589
437,SWE,Athletics at the 1924 Summer Olympics - Men's javelin throw,2,Gunnar Lindström,2,8,603
438,PRK,Weightlifting at the 2004 Summer Olympics - Women's 58 kg,2,Ri Song Hui,91,44,126
439,OOO,Football at the 2008 Summer Olympics - Women's tournament,,Sara Thunebro,177,46,299
440,USA,Bobsleigh at the 2002 winter Olympics - Four Man Bobsleigh,3,Doug Sharp;Mike Kohn;Brian Shimer;Dan Steele,289,43,384
441,NOR,Speed Skating at the 1924 Winter Olympics - Men's 5000m,3,Roald Larsen,259,9,583
442,SWE,Wrestling at the 1924 Summer Olympics - Men's Greco-Roman Light Heavyweight,2,Rudolf Svensson,305,8,674
443,PRK,Wrestling at the 1992 Summer Olympics - Men's freestyle Flyweight,1,Li Hak-Son,197,37,374
444,POL,Archery at the 1972 Summer Olympics – Women's individual,2,Irena Szyd?owska,98,27,487
445,JAM,Cycling at the 1952 Summer Olympics - Men's sprint,,Kenneth Farnum,90,18,264
446,DEN,Cycling at the 1952 Summer Olympics - Men's sprint,,Ove Krogh Rants,90,18,264
